clade_name	clade_taxid	ERR1190976.metaphlan4.abundance.profile	ERR1190975.metaphlan4.abundance.profile	ERR1190974.metaphlan4.abundance.profile	ERR1190973.metaphlan4.abundance.profile	ERR1190972.metaphlan4.abundance.profile	ERR1190971.metaphlan4.abundance.profile	ERR1190970.metaphlan4.abundance.profile	ERR1190969.metaphlan4.abundance.profile	ERR1190968.metaphlan4.abundance.profile	ERR1190967.metaphlan4.abundance.profile	ERR1190966.metaphlan4.abundance.profile	ERR1190965.metaphlan4.abundance.profile	ERR1190964.metaphlan4.abundance.profile	ERR1190963.metaphlan4.abundance.profile	ERR1190962.metaphlan4.abundance.profile	ERR1190961.metaphlan4.abundance.profile	ERR1190960.metaphlan4.abundance.profile	ERR1190959.metaphlan4.abundance.profile	ERR1190958.metaphlan4.abundance.profile	ERR1190957.metaphlan4.abundance.profile	ERR1190956.metaphlan4.abundance.profile	ERR1190955.metaphlan4.abundance.profile	ERR1190954.metaphlan4.abundance.profile	ERR1190953.metaphlan4.abundance.profile	ERR1190952.metaphlan4.abundance.profile	ERR1190951.metaphlan4.abundance.profile	ERR1190950.metaphlan4.abundance.profile	ERR1190949.metaphlan4.abundance.profile	ERR1190948.metaphlan4.abundance.profile	ERR1190947.metaphlan4.abundance.profile	ERR1190946.metaphlan4.abundance.profile	ERR1190945.metaphlan4.abundance.profile	ERR1190944.metaphlan4.abundance.profile	ERR1190943.metaphlan4.abundance.profile	ERR1190942.metaphlan4.abundance.profile	ERR1190941.metaphlan4.abundance.profile	ERR1190940.metaphlan4.abundance.profile	ERR1190939.metaphlan4.abundance.profile	ERR1190938.metaphlan4.abundance.profile	ERR1190937.metaphlan4.abundance.profile	ERR1190936.metaphlan4.abundance.profile	ERR1190935.metaphlan4.abundance.profile	ERR1190934.metaphlan4.abundance.profile	ERR1190933.metaphlan4.abundance.profile	ERR1190932.metaphlan4.abundance.profile	ERR1190931.metaphlan4.abundance.profile	ERR1190930.metaphlan4.abundance.profile	ERR1190929.metaphlan4.abundance.profile	ERR1190928.metaphlan4.abundance.profile	ERR1190927.metaphlan4.abundance.profile	ERR1190926.metaphlan4.abundance.profile	ERR1190925.metaphlan4.abundance.profile	ERR1190924.metaphlan4.abundance.profile	ERR1190923.metaphlan4.abundance.profile	ERR1190922.metaphlan4.abundance.profile	ERR1190921.metaphlan4.abundance.profile	ERR1190920.metaphlan4.abundance.profile	ERR1190919.metaphlan4.abundance.profile	ERR1190918.metaphlan4.abundance.profile	ERR1190917.metaphlan4.abundance.profile	ERR1190916.metaphlan4.abundance.profile	ERR1190915.metaphlan4.abundance.profile	ERR1190914.metaphlan4.abundance.profile	ERR1190913.metaphlan4.abundance.profile	ERR1190912.metaphlan4.abundance.profile	ERR1190911.metaphlan4.abundance.profile	ERR1190910.metaphlan4.abundance.profile	ERR1190909.metaphlan4.abundance.profile	ERR1190908.metaphlan4.abundance.profile	ERR1190907.metaphlan4.abundance.profile	ERR1190906.metaphlan4.abundance.profile	ERR1190905.metaphlan4.abundance.profile	ERR1190904.metaphlan4.abundance.profile	ERR1190903.metaphlan4.abundance.profile	ERR1190902.metaphlan4.abundance.profile	ERR1190901.metaphlan4.abundance.profile	ERR1190900.metaphlan4.abundance.profile	ERR1190899.metaphlan4.abundance.profile	ERR1190898.metaphlan4.abundance.profile	ERR1190897.metaphlan4.abundance.profile	ERR1190896.metaphlan4.abundance.profile	ERR1190895.metaphlan4.abundance.profile	ERR1190894.metaphlan4.abundance.profile	ERR1190893.metaphlan4.abundance.profile	ERR1190892.metaphlan4.abundance.profile	ERR1190891.metaphlan4.abundance.profile	ERR1190890.metaphlan4.abundance.profile	ERR1190889.metaphlan4.abundance.profile	ERR1190888.metaphlan4.abundance.profile	ERR1190887.metaphlan4.abundance.profile	ERR1190886.metaphlan4.abundance.profile	ERR1190885.metaphlan4.abundance.profile	ERR1190884.metaphlan4.abundance.profile	ERR1190883.metaphlan4.abundance.profile	ERR1190882.metaphlan4.abundance.profile	ERR1190881.metaphlan4.abundance.profile	ERR1190880.metaphlan4.abundance.profile	ERR1190879.metaphlan4.abundance.profile	ERR1190878.metaphlan4.abundance.profile	ERR1190877.metaphlan4.abundance.profile	ERR1190876.metaphlan4.abundance.profile	ERR1190875.metaphlan4.abundance.profile	ERR1190874.metaphlan4.abundance.profile	ERR1190873.metaphlan4.abundance.profile	ERR1190872.metaphlan4.abundance.profile	ERR1190871.metaphlan4.abundance.profile	ERR1190870.metaphlan4.abundance.profile	ERR1190869.metaphlan4.abundance.profile	ERR1190868.metaphlan4.abundance.profile	ERR1190867.metaphlan4.abundance.profile	ERR1190866.metaphlan4.abundance.profile	ERR1190865.metaphlan4.abundance.profile	ERR1190864.metaphlan4.abundance.profile	ERR1190863.metaphlan4.abundance.profile	ERR1190862.metaphlan4.abundance.profile	ERR1190861.metaphlan4.abundance.profile	ERR1190860.metaphlan4.abundance.profile	ERR1190859.metaphlan4.abundance.profile	ERR1190858.metaphlan4.abundance.profile	ERR1190857.metaphlan4.abundance.profile	ERR1190856.metaphlan4.abundance.profile	ERR1190855.metaphlan4.abundance.profile	ERR1190854.metaphlan4.abundance.profile	ERR1190853.metaphlan4.abundance.profile	ERR1190852.metaphlan4.abundance.profile	ERR1190851.metaphlan4.abundance.profile	ERR1190850.metaphlan4.abundance.profile	ERR1190849.metaphlan4.abundance.profile	ERR1190848.metaphlan4.abundance.profile	ERR1190847.metaphlan4.abundance.profile	ERR1190846.metaphlan4.abundance.profile	ERR1190845.metaphlan4.abundance.profile	ERR1190844.metaphlan4.abundance.profile	ERR1190843.metaphlan4.abundance.profile	ERR1190842.metaphlan4.abundance.profile	ERR1190841.metaphlan4.abundance.profile	ERR1190840.metaphlan4.abundance.profile	ERR1190839.metaphlan4.abundance.profile	ERR1190838.metaphlan4.abundance.profile	ERR1190837.metaphlan4.abundance.profile	ERR1190836.metaphlan4.abundance.profile	ERR1190835.metaphlan4.abundance.profile	ERR1190834.metaphlan4.abundance.profile	ERR1190833.metaphlan4.abundance.profile	ERR1190832.metaphlan4.abundance.profile	ERR1190831.metaphlan4.abundance.profile	ERR1190830.metaphlan4.abundance.profile	ERR1190829.metaphlan4.abundance.profile	ERR1190828.metaphlan4.abundance.profile	ERR1190827.metaphlan4.abundance.profile	ERR1190826.metaphlan4.abundance.profile	ERR1190825.metaphlan4.abundance.profile	ERR1190824.metaphlan4.abundance.profile	ERR1190823.metaphlan4.abundance.profile	ERR1190822.metaphlan4.abundance.profile	ERR1190821.metaphlan4.abundance.profile	ERR1190820.metaphlan4.abundance.profile	ERR1190819.metaphlan4.abundance.profile	ERR1190818.metaphlan4.abundance.profile	ERR1190817.metaphlan4.abundance.profile	ERR1190816.metaphlan4.abundance.profile	ERR1190815.metaphlan4.abundance.profile	ERR1190814.metaphlan4.abundance.profile	ERR1190813.metaphlan4.abundance.profile	ERR1190812.metaphlan4.abundance.profile	ERR1190811.metaphlan4.abundance.profile	ERR1190810.metaphlan4.abundance.profile	ERR1190809.metaphlan4.abundance.profile	ERR1190808.metaphlan4.abundance.profile	ERR1190807.metaphlan4.abundance.profile	ERR1190806.metaphlan4.abundance.profile	ERR1190805.metaphlan4.abundance.profile	ERR1190804.metaphlan4.abundance.profile	ERR1190803.metaphlan4.abundance.profile	ERR1190802.metaphlan4.abundance.profile	ERR1190801.metaphlan4.abundance.profile	ERR1190800.metaphlan4.abundance.profile	ERR1190799.metaphlan4.abundance.profile	ERR1190798.metaphlan4.abundance.profile	ERR1190797.metaphlan4.abundance.profile	ERR1190796.metaphlan4.abundance.profile	ERR1190795.metaphlan4.abundance.profile	ERR1190794.metaphlan4.abundance.profile	ERR1190793.metaphlan4.abundance.profile	ERR1190792.metaphlan4.abundance.profile	ERR1190791.metaphlan4.abundance.profile	ERR1190790.metaphlan4.abundance.profile	ERR1190789.metaphlan4.abundance.profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_BX12|t__SGB14854	2|1239|186801|186802|543314|86331|2763644|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0352	0.00081	0	0	0	0	0	0.00444	0	0	0	0	0.00076	0.00243	0	0	0	0	0	0	0	0.00033	0	0	0	0	0	0	0	0	0	0	0	0.00225	0	0.00129	0	0	0	0	0	0.00543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206	0.00297	0	0	0.01462	0.02623	0	0	0	0	0	0	0	0	0	0.00445	0.00214	0.00037	0	0	0	0	0	0	0	0	0	0	0	0.00523	0	0	0	0	0	0	0.00137	0	0	0.00911	0	0	0	0	0	0	0	0	0	0.00031	0	0.00606	0	0	0	0	0.00051	0	0	0.00077	0	0	0	0	0	0	0	0	0.00233	0	0	0	0	0	0.00156	0.02198	0	0.00121	0	0.00275	0	0	0.00901	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00317	9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_NSJ_24	2|1239|186801|186802|543314|86331|2763645	0	0	0	0	0	0	0	0	0.00479	0	0	0	0	0	0	0	0.02286	0.00423	0	0	0	0.01085	0	0	0	0	0	0	0	0	0	0	0.00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187	0	0	0	0	0	0	0.00131	0	0.00372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0.00762	0.02189	0	0	0	0	0	0	0	0	0	0	0.01449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00779	0	0	0	0	0	0.00337	0	0	0.0005	0	0	0	0	0.01216	0	0	0	0	0.00295	0.00081	0	0	0	0.00016	0.00302	0.00914	0	0	0	0	0	0	0.00558	0.00395	0	0	0	0	0	0.0042	0	0	0.00015	0.00978	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0.00015	0	0	0.05236
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_NSJ_24|t__SGB3961	2|1239|186801|186802|543314|86331|2763645|	0	0	0	0	0	0	0	0	0.00479	0	0	0	0	0	0	0	0.02286	0.00423	0	0	0	0.01085	0	0	0	0	0	0	0	0	0	0	0.00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00187	0	0	0	0	0	0	0.00131	0	0.00372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02237	0.00762	0.02189	0	0	0	0	0	0	0	0	0	0	0.01449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00779	0	0	0	0	0	0.00337	0	0	0.0005	0	0	0	0	0.01216	0	0	0	0	0.00295	0.00081	0	0	0	0.00016	0.00302	0.00914	0	0	0	0	0	0	0.00558	0.00395	0	0	0	0	0	0.0042	0	0	0.00015	0.00978	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	0	0.00015	0	0	0.05236
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum	2|1239|186801|186802|543314|86331|35519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00609
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_timidum|t__SGB3920	2|1239|186801|186802|543314|86331|35519|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00609
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.02993	0.8577	0.36633	0.70763	0.36525	0.20032	0.0209	0	0.77433	0.46002	0	0	1.51993	0.24553	0.33325	1.28363	0.71654	1.20047	0.24341	0.08076	2.12789	1.73666	2.56244	9.46405	0.30877	1.46187	0.36427	0.36865	2.9481	1.33665	0.90418	1.09884	2.83052	0.26443	0.78589	0.51163	0.52964	0.39887	0.95288	0.35449	3.54728	2.0002	0.27846	0.45608	0.56591	0.57821	3e-05	0.47314	0.54698	0.61982	1.1291	1.20703	0	0.00437	0.29205	2.79392	0.19875	0.92882	1.42836	0.76706	0.24967	0.02273	0.29262	2.1836	2.73785	1.99899	2.02292	1.46817	0.30647	1.06028	3e-05	0.15507	0	0.92354	1.44683	0.91639	0.92678	0.57598	0.00136	0.64403	1.62207	2.54396	0.40192	1.43899	1.52096	1.31333	0.34576	0.56663	0.94814	0.20543	0.32877	1.10216	1.22639	2.33913	0.45314	0.0873	0.9629	0.18844	3.12453	1.29387	2.22874	1.60918	5.17651	1.70669	1.11777	1.39659	0.01805	0.05214	1.05544	4.19783	0.92496	0.88258	0.96347	1.40296	2.41506	1.00422	0	0.89268	0	0	0.29046	0.40318	0.6648	0.83671	0.69723	0.76623	0.39241	0.73008	0.02172	0.4775	0.94028	1.95714	0.43246	1.04002	0	0.14861	0.60598	1.02254	1.1571	2.9953	4.09811	0.90092	0.872	0.92698	0.54482	0.53663	1.00986	0.07963	0	0.82736	0.85466	0.85496	3.99624	1.62628	2.65568	1.78905	0.81507	0.64685	0.2062	0.00055	0.37882	0.89315	1.61663	0.83781	0.51878	0.8779	0.44532	1.11231	0.0342	0.09565	0.03002	0.18126	0.83131	0.61126	2.26116	1.45519	0.74423	0.65715	0.31952	2.28345	0.03163	0.03324	2.91685	2.02189	1.47412	0.15978	0.01148	1.73648
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified	2|1239|186801|186802||	0.98152	0.75247	0.11374	0.1842	0.36525	0.04927	0.0209	0	0.27834	0.1435	0	0	0.00792	0.04719	0.19373	1.12047	0.30293	0.3113	0.24161	0.06064	0.71984	0.89162	0.76036	0.33581	0.16492	0.16199	0.00121	0.19877	0.32153	0.34698	0.20284	0.26821	0.41927	0.05545	0.78589	0.51163	0.41112	0.29103	0.21397	0.26339	0.12871	0.3581	0.22035	0.242	0.39705	0.52346	0	0.47314	0.0352	0.07157	0.24342	0.34709	0	0	0.26704	0.22779	0.01341	0.08961	0.33063	0.37549	0.24967	0.02273	0.00329	0.17931	0.42992	0.719	0.09323	0.36454	0.10051	0.39526	0	0.15507	0	0.9235	0.28688	0.31086	0.21217	0.42348	0	0.43418	0.33561	0.34628	0.40192	1.29276	0.30268	0.89396	0.03132	0.21423	0.70376	0.14066	0.04384	0.30332	0.30649	0.12103	0.45156	0.06346	0.10696	0.18009	0.1081	0.50482	0.10034	0.22462	2.23474	0.52953	0.04262	0.41207	0	0.05214	0.59451	1.62007	0.39719	0.34281	0.3724	0.63625	0.36072	0.50158	0	0.68167	0	0	0.28671	0.0917	0.26629	0.15578	0.2564	0.70796	0.24065	0.13445	0.02172	0.32531	0.41845	0.72847	0.3077	0.22128	0	0.14371	0.48613	0.83833	1.02558	2.63142	0.00981	0.31919	0.20352	0.07998	0.46935	0.4523	0.01382	0	0	0.72523	0.07014	0.14036	0.40095	0.39335	0.26205	0.2539	0.73182	0.45912	0.1949	0.00055	0.06354	0.15231	0.30759	0.41865	0.09192	0.30469	0.10904	0.18766	0.03304	0.09565	0.02887	0.18126	0.16474	0.36314	1.17583	0.9349	0.10289	0.24746	0.0316	0.08496	0.03155	0.03324	0.6487	0	0.27253	0.01515	0.00188	1.51796
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium	2|1239|186801|186802|||1898207	0.2223	0.3633	0.0039	0.05901	0	0.01427	0	0	0.08916	0.0484	0	0	0.00036	0.00096	0.01555	0.0051	0.18892	0.0783	0.01107	0.04468	0.06986	0.25063	0.2122	0.21215	0.02943	0.04543	0	0.18062	0.07184	0.05325	0.01821	0.02072	0.0848	0.02666	0.76161	0.05361	0.21254	0.10586	0.14936	0.26144	0.00714	0.00986	0.18985	0.16812	0.23101	0.40341	0	0.34402	0.01032	0.02306	0.03518	0.03889	0	0	0	0.11913	0	0.01125	0	0	0.24967	0.02273	0	0.14018	0.02292	0	0.00268	0.03422	0	0.03103	0	0.15507	0	0	0.02016	0.13574	0.06684	0.03143	0	0.09974	0.09053	0.15392	0.00065	0.21642	0.02736	0.02562	0	0.04858	0.56337	0.11541	0	0.10484	0.01649	0.02714	0	0	0.0214	0.16823	0	0.26041	0.0122	0.04663	2.1027	0.4433	0.01827	0.06282	0	0.00086	0.02717	0.04115	0	0.03914	0.03913	0.00776	0.06275	0.07399	0	0.50559	0	0	0.16973	0.00406	0.05875	0.06657	0.00273	0.51642	0.02894	0.03502	0	0.25253	0.15827	0.09649	0.2573	0.15111	0	0.03223	0.04576	0.41934	0.2281	1.08193	0	0.13132	0.00203	0.00372	0.32546	0.0454	0	0	0	0.72523	0.04868	0.04483	0.02571	0.02609	0.09914	0.03103	0.48112	0.45912	0	0	0	0	0.00679	0.06749	0.02004	0.01047	0.04978	0.03817	0	0.0829	0.00739	0.11148	0.06919	0.187	1.01304	0.88869	0.0298	0.1089	0.00098	0.00802	0	0	0.0955	0	0.03821	0.01493	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_1_7_47FAA	2|1239|186801|186802|||457421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0.00208	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291	0	0	0	0	0	0	0	0.01586	0	0	0	0	0	0	0.00211	0	0	0.00436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01497	0	0	0	0	0.01186	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	0	0.0065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0.00289	0	0.04046	0.01018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	0.00305	0.01104	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_1_7_47FAA|t__SGB4763	2|1239|186801|186802|||457421|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0.00208	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.00228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00291	0	0	0	0	0	0	0	0.01586	0	0	0	0	0	0	0.00211	0	0	0.00436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01497	0	0	0	0	0.01186	0	0	0	0	0	0	0	0.00062	0	0	0	0	0	0	0.0065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0.00289	0	0.04046	0.01018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	0.00305	0.01104	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_BX7	2|1239|186801|186802|||2763660	0	0	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0	0	0	0	0	0.00108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0.00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	0.00029	0.00448	0	0	0	0	0	0	0.00063	0.00121	0	0	0	0.00222	0	0	0	0.00159	0	0.00034	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337	0.00282	0	0	0	0.00022	0	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00787	0.00036	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_BX7|t__SGB72833	2|1239|186801|186802|||2763660|	0	0	4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086	0	0	0	0	0	0	0.00108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0.00117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00051	0	0	0	0	0	0	0	0	0	0.00076	0	0	0	0	0.00029	0.00448	0	0	0	0	0	0	0.00063	0.00121	0	0	0	0.00222	0	0	0	0.00159	0	0.00034	0.00036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337	0.00282	0	0	0	0.00022	0	0	0	0.00096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00787	0.00036	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_CHKCI006	2|1239|186801|186802|||1780379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108	0.00456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_CHKCI006|t__SGB7261	2|1239|186801|186802|||1780379|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108	0.00456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_Choco116	2|1239|186801|186802|||2109689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02991	0.06941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00606	0.0094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578	0.01051	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01128	0	0.02414	0.0039	0.00645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_Choco116|t__SGB15149	2|1239|186801|186802|||2109689|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02991	0.06941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00606	0.0094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0578	0.01051	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01128	0	0.02414	0.0039	0.00645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
